Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2013-09-19 18:49:26,Darkside,Hunter,Male,Wolfish,16,12,9,13,16,66
2013-09-19 18:49:26,Darkside,Hunter,Male,Wolfish,16,10,6,17,17,66
2013-09-19 18:49:26,Darkside,Hunter,Male,Wolfish,19,8,10,13,15,65
2013-09-19 18:49:25,Darkside,Hunter,Male,Wolfish,13,11,10,15,16,65
2013-09-19 18:49:25,Darkside,Hunter,Male,Wolfish,16,10,8,14,17,65
2013-09-19 18:49:24,Darkside,Hunter,Male,Wolfish,17,9,8,18,16,68
2013-09-19 18:49:24,Darkside,Hunter,Male,Wolfish,15,8,9,18,15,65
2013-09-19 18:49:24,Darkside,Hunter,Male,Wolfish,17,8,7,17,16,65
2013-09-19 18:49:23,Darkside,Hunter,Male,Wolfish,14,7,9,19,17,66
2013-09-19 18:49:23,Darkside,Hunter,Male,Wolfish,16,10,10,16,14,66
2013-09-19 18:49:22,Darkside,Hunter,Male,Wolfish,15,8,10,17,16,66
2013-09-19 18:49:22,Darkside,Hunter,Male,Wolfish,16,10,8,17,15,66
2013-09-19 18:49:22,Darkside,Hunter,Male,Wolfish,17,11,8,17,13,66
2013-09-19 18:49:21,Darkside,Hunter,Male,Wolfish,18,10,7,16,17,68
2013-09-19 18:49:21,Darkside,Hunter,Male,Wolfish,15,11,8,18,14,66
2013-09-19 18:49:20,Darkside,Hunter,Male,Wolfish,18,8,6,18,16,66
2013-09-19 18:49:20,Darkside,Hunter,Male,Wolfish,16,9,10,16,15,66
2013-09-19 18:49:20,Darkside,Hunter,Male,Wolfish,14,7,11,17,16,65
2013-09-19 18:49:19,Darkside,Hunter,Male,Wolfish,17,9,6,17,16,65
2013-09-19 18:49:19,Darkside,Hunter,Male,Wolfish,15,13,8,17,16,69
2013-09-19 18:49:18,Darkside,Hunter,Male,Wolfish,13,10,9,18,15,65
2013-09-19 18:49:17,Darkside,Hunter,Male,Wolfish,19,10,9,16,14,68
2013-09-19 18:49:16,Darkside,Hunter,Male,Wolfish,15,8,10,17,17,67
2013-09-19 18:49:16,Darkside,Hunter,Male,Wolfish,16,10,9,17,14,66
2013-09-19 18:49:16,Darkside,Hunter,Male,Wolfish,18,11,7,14,15,65
2013-09-19 18:49:15,Darkside,Hunter,Male,Wolfish,15,9,6,18,17,65
2013-09-19 18:49:15,Darkside,Hunter,Male,Wolfish,18,9,8,17,14,66
2013-09-19 18:49:15,Darkside,Hunter,Male,Wolfish,15,12,6,16,16,65
2013-09-19 18:49:14,Darkside,Hunter,Male,Wolfish,15,12,9,13,17,66
2013-09-19 18:49:14,Darkside,Hunter,Male,Wolfish,17,7,9,16,16,65
2013-09-19 18:49:13,Darkside,Hunter,Male,Wolfish,16,10,9,14,16,65
2013-09-19 18:49:13,Darkside,Hunter,Male,Wolfish,16,9,9,17,14,65
2013-09-19 18:49:12,Darkside,Hunter,Male,Wolfish,16,10,6,17,17,66
2013-09-19 18:49:12,Darkside,Hunter,Male,Wolfish,17,11,6,19,14,67
2013-09-19 18:49:12,Darkside,Hunter,Male,Wolfish,15,10,8,17,18,68
2013-09-19 18:49:11,Darkside,Hunter,Male,Wolfish,17,12,9,18,17,73
2013-09-19 18:49:11,Darkside,Hunter,Male,Wolfish,18,6,9,14,19,66
2013-09-19 18:49:11,Darkside,Hunter,Male,Wolfish,18,9,9,14,19,69
2013-09-19 18:49:10,Darkside,Hunter,Male,Wolfish,17,11,9,16,17,70
2013-09-19 18:49:10,Darkside,Hunter,Male,Wolfish,14,11,7,17,17,66
2013-09-19 18:49:09,Darkside,Hunter,Male,Wolfish,17,9,8,18,14,66
2013-09-19 18:49:09,Darkside,Hunter,Male,Wolfish,14,12,10,14,16,66
2013-09-19 18:49:09,Darkside,Hunter,Male,Wolfish,17,10,7,14,17,65
2013-09-19 18:49:08,Darkside,Hunter,Male,Wolfish,16,9,8,17,15,65
2013-09-19 18:49:08,Darkside,Hunter,Male,Wolfish,17,10,6,16,17,66
2013-09-19 18:49:07,Darkside,Hunter,Male,Wolfish,19,7,8,14,18,66
2013-09-19 18:49:07,Darkside,Hunter,Male,Wolfish,16,10,6,16,19,67
2013-09-19 18:49:06,Darkside,Hunter,Male,Wolfish,17,9,9,17,14,66
2013-09-19 18:49:06,Darkside,Hunter,Male,Wolfish,16,11,10,15,16,68
2013-09-19 18:49:05,Darkside,Hunter,Male,Wolfish,16,10,8,17,16,67
2013-09-19 18:49:04,Darkside,Hunter,Male,Wolfish,16,11,10,16,17,70
2013-09-19 18:49:04,Darkside,Hunter,Male,Wolfish,14,12,9,17,13,65
2013-09-19 18:49:04,Darkside,Hunter,Male,Wolfish,18,12,7,14,17,68
2013-09-19 18:49:03,Darkside,Hunter,Male,Wolfish,17,7,10,18,14,66
2013-09-19 18:49:02,Darkside,Hunter,Male,Wolfish,17,11,9,16,14,67
2013-09-19 18:49:02,Darkside,Hunter,Male,Wolfish,19,11,7,17,15,69
2013-09-19 18:49:02,Darkside,Hunter,Male,Wolfish,15,10,11,14,15,65
2013-09-19 18:49:01,Darkside,Hunter,Male,Wolfish,16,13,5,16,16,66
2013-09-19 18:49:01,Darkside,Hunter,Male,Wolfish,16,12,8,19,13,68
2013-09-19 18:49:00,Darkside,Hunter,Male,Wolfish,17,12,7,17,17,70
2013-09-19 18:49:00,Darkside,Hunter,Male,Wolfish,15,7,10,17,17,66
2013-09-19 18:49:00,Darkside,Hunter,Male,Wolfish,16,9,9,14,17,65
2013-09-19 18:48:59,Darkside,Hunter,Male,Wolfish,19,11,8,14,13,65
2013-09-19 18:48:59,Darkside,Hunter,Male,Wolfish,19,7,6,17,16,65
2013-09-19 18:48:58,Darkside,Hunter,Male,Wolfish,18,11,9,13,14,65
2013-09-19 18:48:58,Darkside,Hunter,Male,Wolfish,17,10,8,17,18,70
2013-09-19 18:48:57,Darkside,Hunter,Male,Wolfish,16,7,5,18,19,65
2013-09-19 18:48:57,Darkside,Hunter,Male,Wolfish,17,11,7,16,16,67
2013-09-19 18:48:56,Darkside,Hunter,Male,Wolfish,15,9,7,16,18,65
2013-09-19 18:48:55,Darkside,Hunter,Male,Wolfish,17,11,7,16,15,66
2013-09-19 18:48:55,Darkside,Hunter,Male,Wolfish,17,10,7,17,18,69
2013-09-19 18:48:55,Darkside,Hunter,Male,Wolfish,18,8,8,16,15,65
2013-09-19 18:48:54,Darkside,Hunter,Male,Wolfish,16,11,7,16,15,65
2013-09-19 18:48:54,Darkside,Hunter,Male,Wolfish,14,11,7,19,17,68
2013-09-19 18:48:53,Darkside,Hunter,Male,Wolfish,16,11,7,14,17,65
2013-09-19 18:48:52,Darkside,Hunter,Male,Wolfish,14,11,9,17,16,67
2013-09-19 18:48:52,Darkside,Hunter,Male,Wolfish,14,10,8,17,19,68
2013-09-19 18:48:52,Darkside,Hunter,Male,Wolfish,16,8,9,17,17,67
2013-09-19 18:48:51,Darkside,Hunter,Male,Wolfish,17,11,5,16,18,67
2013-09-19 18:48:51,Darkside,Hunter,Male,Wolfish,18,8,8,18,13,65
2013-09-19 18:48:50,Darkside,Hunter,Male,Wolfish,15,11,8,17,15,66
2013-09-19 18:48:50,Darkside,Hunter,Male,Wolfish,13,10,8,16,18,65
2013-09-19 18:48:50,Darkside,Hunter,Male,Wolfish,15,9,11,15,16,66
2013-09-19 18:48:49,Darkside,Hunter,Male,Wolfish,19,10,8,13,16,66
2013-09-19 18:48:49,Darkside,Hunter,Male,Wolfish,17,10,8,15,16,66
2013-09-19 18:48:48,Darkside,Hunter,Male,Wolfish,16,10,4,17,18,65
2013-09-19 18:48:48,Darkside,Hunter,Male,Wolfish,17,12,8,17,18,72
2013-09-19 18:48:47,Darkside,Hunter,Male,Wolfish,16,10,9,15,15,65
2013-09-19 18:48:47,Darkside,Hunter,Male,Wolfish,17,10,9,14,19,69
2013-09-19 18:48:46,Darkside,Hunter,Male,Wolfish,14,12,9,14,17,66
2013-09-19 18:48:46,Darkside,Hunter,Male,Wolfish,16,11,9,13,18,67
2013-09-19 18:48:46,Darkside,Hunter,Male,Wolfish,17,9,9,14,17,66
2013-09-19 18:48:45,Darkside,Hunter,Male,Wolfish,18,13,5,14,16,66
2013-09-19 18:48:45,Darkside,Hunter,Male,Wolfish,16,11,7,16,16,66
2013-09-19 18:48:45,Darkside,Hunter,Male,Wolfish,16,6,8,18,17,65
2013-09-19 18:48:44,Darkside,Hunter,Male,Wolfish,17,11,8,14,17,67
2013-09-19 18:48:43,Darkside,Hunter,Male,Wolfish,14,10,9,16,18,67
2013-09-19 18:48:43,Darkside,Hunter,Male,Wolfish,16,10,8,17,14,65
2013-09-19 18:48:42,Darkside,Hunter,Male,Wolfish,15,10,9,15,18,67
2013-09-19 18:48:42,Darkside,Hunter,Male,Wolfish,18,12,7,17,17,71
2013-09-19 18:48:42,Darkside,Hunter,Male,Wolfish,16,12,5,14,18,65
2013-09-19 18:48:41,Darkside,Hunter,Male,Wolfish,16,10,9,15,16,66
2013-09-19 18:48:41,Darkside,Hunter,Male,Wolfish,17,10,10,13,17,67
2013-09-19 18:48:40,Darkside,Hunter,Male,Wolfish,18,8,7,16,16,65
2013-09-19 18:48:40,Darkside,Hunter,Male,Wolfish,17,9,6,18,15,65
2013-09-19 18:48:40,Darkside,Hunter,Male,Wolfish,18,8,11,16,14,67
2013-09-19 18:48:39,Darkside,Hunter,Male,Wolfish,15,9,10,15,17,66
2013-09-19 18:48:38,Darkside,Hunter,Male,Wolfish,13,13,7,18,16,67
2013-09-19 18:48:38,Darkside,Hunter,Male,Wolfish,17,12,4,18,17,68
2013-09-19 18:48:37,Darkside,Hunter,Male,Wolfish,17,11,7,13,17,65
2013-09-19 18:48:37,Darkside,Hunter,Male,Wolfish,14,13,8,14,17,66
2013-09-19 18:48:36,Darkside,Hunter,Male,Wolfish,16,8,8,16,17,65
2013-09-19 18:48:36,Darkside,Hunter,Male,Wolfish,17,10,8,17,15,67
2013-09-19 18:48:35,Darkside,Hunter,Male,Wolfish,19,12,8,13,14,66
2013-09-19 18:48:35,Darkside,Hunter,Male,Wolfish,14,11,8,15,17,65
2013-09-19 18:48:35,Darkside,Hunter,Male,Wolfish,16,9,9,16,15,65
2013-09-19 18:48:34,Darkside,Hunter,Male,Wolfish,15,10,11,16,14,66
2013-09-19 18:48:34,Darkside,Hunter,Male,Wolfish,16,10,9,17,15,67
2013-09-19 18:48:33,Darkside,Hunter,Male,Wolfish,16,9,11,14,15,65
2013-09-19 18:48:33,Darkside,Hunter,Male,Wolfish,16,11,9,19,14,69
2013-09-19 18:48:33,Darkside,Hunter,Male,Wolfish,17,8,11,18,17,71
2013-09-19 18:48:32,Darkside,Hunter,Male,Wolfish,16,12,6,17,18,69
2013-09-19 18:48:32,Darkside,Hunter,Male,Wolfish,17,10,11,14,16,68
2013-09-19 18:48:31,Darkside,Hunter,Male,Wolfish,15,12,9,18,15,69
2013-09-19 18:48:31,Darkside,Hunter,Male,Wolfish,16,11,8,17,15,67
2013-09-19 18:48:31,Darkside,Hunter,Male,Wolfish,16,12,6,17,14,65
2013-09-19 18:48:30,Darkside,Hunter,Male,Wolfish,18,7,10,16,16,67
2013-09-19 18:48:30,Darkside,Hunter,Male,Wolfish,18,9,6,16,16,65
2013-09-19 18:48:29,Darkside,Hunter,Male,Wolfish,16,9,11,13,17,66
2013-09-19 18:48:29,Darkside,Hunter,Male,Wolfish,19,12,7,15,14,67
2013-09-19 18:48:28,Darkside,Hunter,Male,Wolfish,17,12,8,13,16,66
2013-09-19 18:48:28,Darkside,Hunter,Male,Wolfish,17,10,10,16,14,67
2013-09-19 18:48:28,Darkside,Hunter,Male,Wolfish,15,10,10,17,19,71
2013-09-19 18:48:27,Darkside,Hunter,Male,Wolfish,13,13,9,16,18,69
2013-09-19 18:48:27,Darkside,Hunter,Male,Wolfish,17,9,8,17,16,67
2013-09-19 18:48:26,Darkside,Hunter,Male,Wolfish,17,7,6,18,17,65
2013-09-19 18:48:26,Darkside,Hunter,Male,Wolfish,16,10,6,17,17,66
2013-09-19 18:48:25,Darkside,Hunter,Male,Wolfish,14,11,11,17,18,71
2013-09-19 18:48:25,Darkside,Hunter,Male,Wolfish,13,11,7,18,17,66
2013-09-19 18:48:24,Darkside,Hunter,Male,Wolfish,15,12,8,13,17,65
2013-09-19 18:48:24,Darkside,Hunter,Male,Wolfish,17,10,8,16,17,68
2013-09-19 18:48:24,Darkside,Hunter,Male,Wolfish,16,10,9,14,18,67
2013-09-19 18:48:23,Darkside,Hunter,Male,Wolfish,18,13,10,13,14,68
2013-09-19 18:48:23,Darkside,Hunter,Male,Wolfish,16,11,7,15,19,68
2013-09-19 18:48:22,Darkside,Hunter,Male,Wolfish,17,10,8,14,17,66
2013-09-19 18:48:22,Darkside,Hunter,Male,Wolfish,17,12,9,14,16,68
2013-09-19 18:48:21,Darkside,Hunter,Male,Wolfish,17,7,7,17,18,66
2013-09-19 18:48:20,Darkside,Hunter,Male,Wolfish,17,10,5,18,16,66
2013-09-19 18:48:20,Darkside,Hunter,Male,Wolfish,16,8,10,16,15,65
2013-09-19 18:48:19,Darkside,Hunter,Male,Wolfish,15,8,8,17,18,66
2013-09-19 18:48:19,Darkside,Hunter,Male,Wolfish,16,10,8,17,17,68
2013-09-19 18:48:19,Darkside,Hunter,Male,Wolfish,16,13,6,18,17,70
2013-09-19 18:48:18,Darkside,Hunter,Male,Wolfish,17,10,9,15,16,67
2013-09-19 18:48:17,Darkside,Hunter,Male,Wolfish,16,12,8,16,13,65
2013-09-19 18:48:17,Darkside,Hunter,Male,Wolfish,15,10,7,17,17,66
2013-09-19 18:48:16,Darkside,Hunter,Male,Wolfish,18,10,8,15,16,67
2013-09-19 18:48:15,Darkside,Hunter,Male,Wolfish,17,10,5,15,18,65
2013-09-19 18:48:15,Darkside,Hunter,Male,Wolfish,17,9,5,16,18,65
2013-09-19 18:48:15,Darkside,Hunter,Male,Wolfish,14,13,7,17,16,67
2013-09-19 18:48:14,Darkside,Hunter,Male,Wolfish,14,11,10,16,17,68
2013-09-19 18:48:14,Darkside,Hunter,Male,Wolfish,19,11,7,14,19,70
2013-09-19 18:48:13,Darkside,Hunter,Male,Wolfish,17,8,9,18,19,71
2013-09-19 18:48:13,Darkside,Hunter,Male,Wolfish,16,10,9,17,13,65
2013-09-19 18:48:12,Darkside,Hunter,Male,Wolfish,16,13,7,13,17,66
2013-09-19 18:48:12,Darkside,Hunter,Male,Wolfish,14,10,9,17,17,67
2013-09-19 18:48:11,Darkside,Hunter,Male,Wolfish,17,13,10,17,14,71
2013-09-19 18:48:11,Darkside,Hunter,Male,Wolfish,16,8,8,18,16,66
2013-09-19 18:48:10,Darkside,Hunter,Male,Wolfish,17,10,10,12,16,65
2013-09-19 18:48:10,Darkside,Hunter,Male,Wolfish,17,13,4,15,17,66
2013-09-19 18:48:10,Darkside,Hunter,Male,Wolfish,17,11,10,15,13,66
2013-09-19 18:48:09,Darkside,Hunter,Male,Wolfish,18,10,6,18,16,68
2013-09-19 18:48:08,Darkside,Hunter,Male,Wolfish,18,9,9,16,17,69
2013-09-19 18:48:07,Darkside,Hunter,Male,Wolfish,14,13,9,17,16,69
2013-09-19 18:48:06,Darkside,Hunter,Male,Wolfish,19,6,9,18,16,68
2013-09-19 18:48:06,Darkside,Hunter,Male,Wolfish,19,13,4,15,16,67
2013-09-19 18:48:05,Darkside,Hunter,Male,Wolfish,15,9,8,17,16,65
2013-09-19 18:48:05,Darkside,Hunter,Male,Wolfish,18,13,6,13,15,65
2013-09-19 18:48:05,Darkside,Hunter,Male,Wolfish,16,11,7,14,17,65
2013-09-19 18:48:04,Darkside,Hunter,Male,Wolfish,18,9,10,12,18,67
2013-09-19 18:48:03,Darkside,Hunter,Male,Wolfish,19,8,7,15,18,67
2013-09-19 18:48:03,Darkside,Hunter,Male,Wolfish,16,9,9,19,16,69
2013-09-19 18:48:02,Darkside,Hunter,Male,Wolfish,15,11,8,17,14,65
2013-09-19 18:48:02,Darkside,Hunter,Male,Wolfish,16,10,8,14,17,65
2013-09-19 18:48:01,Darkside,Hunter,Male,Wolfish,15,12,9,17,14,67
2013-09-19 18:48:01,Darkside,Hunter,Male,Wolfish,15,11,8,16,16,66
2013-09-19 18:48:01,Darkside,Hunter,Male,Wolfish,19,8,7,14,17,65
2013-09-19 18:48:00,Darkside,Hunter,Male,Wolfish,17,8,9,18,16,68
2013-09-19 18:47:59,Darkside,Hunter,Male,Wolfish,19,8,6,16,16,65
2013-09-19 18:47:59,Darkside,Hunter,Male,Wolfish,16,13,5,15,16,65
2013-09-19 18:47:58,Darkside,Hunter,Male,Wolfish,16,10,5,18,16,65
2013-09-19 18:47:58,Darkside,Hunter,Male,Wolfish,16,10,7,17,15,65
2013-09-19 18:47:58,Darkside,Hunter,Male,Wolfish,17,9,7,18,15,66
2013-09-19 18:47:57,Darkside,Hunter,Male,Wolfish,14,11,9,17,16,67
2013-09-19 18:47:57,Darkside,Hunter,Male,Wolfish,17,10,11,18,13,69
2013-09-19 18:47:56,Darkside,Hunter,Male,Wolfish,18,11,5,18,14,66
2013-09-19 18:47:55,Darkside,Hunter,Male,Wolfish,14,11,9,14,17,65
2013-09-19 18:47:55,Darkside,Hunter,Male,Wolfish,15,11,9,19,18,72
2013-09-19 18:47:54,Darkside,Hunter,Male,Wolfish,18,11,8,16,15,68
2013-09-19 18:47:54,Darkside,Hunter,Male,Wolfish,16,9,8,17,15,65
2013-09-19 18:47:54,Darkside,Hunter,Male,Wolfish,16,8,10,16,17,67
2013-09-19 18:47:53,Darkside,Hunter,Male,Wolfish,16,10,9,13,18,66
2013-09-19 18:47:53,Darkside,Hunter,Male,Wolfish,17,7,9,17,15,65
2013-09-19 18:47:52,Darkside,Hunter,Male,Wolfish,17,10,10,19,18,74
2013-09-19 18:47:50,Darkside,Hunter,Male,Wolfish,16,10,9,15,17,67
2013-09-19 18:47:50,Darkside,Hunter,Male,Wolfish,17,10,6,16,16,65
2013-09-19 18:47:50,Darkside,Hunter,Male,Wolfish,16,13,9,15,14,67
2013-09-19 18:47:49,Darkside,Hunter,Male,Wolfish,17,12,9,17,14,69
2013-09-19 18:47:49,Darkside,Hunter,Male,Wolfish,16,13,7,13,16,65
2013-09-19 18:47:48,Darkside,Hunter,Male,Wolfish,19,11,7,16,16,69
2013-09-19 18:47:48,Darkside,Hunter,Male,Wolfish,16,10,8,15,18,67
2013-09-19 18:47:47,Darkside,Hunter,Male,Wolfish,19,9,11,16,16,71
2013-09-19 18:47:47,Darkside,Hunter,Male,Wolfish,17,10,9,13,17,66
2013-09-19 18:47:46,Darkside,Hunter,Male,Wolfish,15,12,8,19,12,66
2013-09-19 18:47:46,Darkside,Hunter,Male,Wolfish,14,7,11,17,16,65
2013-09-19 18:47:45,Darkside,Hunter,Male,Wolfish,16,10,7,18,17,68
2013-09-19 18:47:45,Darkside,Hunter,Male,Wolfish,16,9,7,15,19,66
2013-09-19 18:47:44,Darkside,Hunter,Male,Wolfish,13,9,10,17,16,65
2013-09-19 18:47:44,Darkside,Hunter,Male,Wolfish,16,9,8,18,17,68
2013-09-19 18:47:43,Darkside,Hunter,Male,Wolfish,17,10,7,17,14,65
2013-09-19 18:47:43,Darkside,Hunter,Male,Wolfish,15,10,10,17,14,66
2013-09-19 18:47:42,Darkside,Hunter,Male,Wolfish,15,8,10,18,16,67
2013-09-19 18:47:41,Darkside,Hunter,Male,Wolfish,17,7,8,18,16,66
2013-09-19 18:47:41,Darkside,Hunter,Male,Wolfish,15,10,9,18,16,68
2013-09-19 18:47:41,Darkside,Hunter,Male,Wolfish,19,10,6,15,17,67
2013-09-19 18:47:40,Darkside,Hunter,Male,Wolfish,15,8,8,19,16,66
2013-09-19 18:47:39,Darkside,Hunter,Male,Wolfish,16,11,11,14,16,68
2013-09-19 18:47:39,Darkside,Hunter,Male,Wolfish,16,10,11,16,14,67
2013-09-19 18:47:38,Darkside,Hunter,Male,Wolfish,18,12,7,13,17,67
2013-09-19 18:47:38,Darkside,Hunter,Male,Wolfish,16,8,7,18,16,65
2013-09-19 18:47:37,Darkside,Hunter,Male,Wolfish,16,11,8,13,17,65
2013-09-19 18:47:37,Darkside,Hunter,Male,Wolfish,13,11,9,15,18,66
2013-09-19 18:47:37,Darkside,Hunter,Male,Wolfish,17,11,8,17,13,66
2013-09-19 18:47:36,Darkside,Hunter,Male,Wolfish,18,7,10,17,15,67
2013-09-19 18:47:35,Darkside,Hunter,Male,Wolfish,18,9,8,14,16,65
2013-09-19 18:47:35,Darkside,Hunter,Male,Wolfish,17,11,8,18,17,71
2013-09-19 18:47:34,Darkside,Hunter,Male,Wolfish,17,8,9,16,16,66
2013-09-19 18:47:34,Darkside,Hunter,Male,Wolfish,15,12,10,16,16,69
2013-09-19 18:47:33,Darkside,Hunter,Male,Wolfish,16,9,7,18,18,68
2013-09-19 18:47:33,Darkside,Hunter,Male,Wolfish,16,9,9,16,17,67
2013-09-19 18:47:32,Darkside,Hunter,Male,Wolfish,16,11,8,17,14,66
2013-09-19 18:47:31,Darkside,Hunter,Male,Wolfish,16,10,9,17,16,68
2013-09-19 18:47:31,Darkside,Hunter,Male,Wolfish,16,10,7,16,17,66
2013-09-19 18:47:31,Darkside,Hunter,Male,Wolfish,17,12,9,15,17,70
2013-09-19 18:47:30,Darkside,Hunter,Male,Wolfish,17,12,4,17,15,65
2013-09-19 18:47:30,Darkside,Hunter,Male,Wolfish,13,13,8,14,17,65
2013-09-19 18:47:29,Darkside,Hunter,Male,Wolfish,17,10,8,17,13,65
2013-09-19 18:47:29,Darkside,Hunter,Male,Wolfish,18,11,7,14,15,65
2013-09-19 18:47:28,Darkside,Hunter,Male,Wolfish,17,8,10,13,17,65
2013-09-19 18:47:27,Darkside,Hunter,Male,Wolfish,18,10,9,14,17,68
2013-09-19 18:47:27,Darkside,Hunter,Male,Wolfish,16,9,9,15,16,65
2013-09-19 18:47:27,Darkside,Hunter,Male,Wolfish,17,9,9,16,14,65
2013-09-19 18:47:26,Darkside,Hunter,Male,Wolfish,14,10,8,17,16,65
2013-09-19 18:47:26,Darkside,Hunter,Male,Wolfish,15,10,10,15,17,67
2013-09-19 18:47:25,Darkside,Hunter,Male,Wolfish,17,11,6,16,16,66
2013-09-19 18:47:25,Darkside,Hunter,Male,Wolfish,14,10,9,16,16,65
2013-09-19 18:47:24,Darkside,Hunter,Male,Wolfish,15,11,11,16,13,66
2013-09-19 18:47:23,Darkside,Hunter,Male,Wolfish,15,9,10,17,16,67
2013-09-19 18:47:22,Darkside,Hunter,Male,Wolfish,11,10,11,18,15,65
2013-09-19 18:47:21,Darkside,Hunter,Male,Wolfish,17,8,6,16,19,66
2013-09-19 18:47:21,Darkside,Hunter,Male,Wolfish,16,8,11,16,14,65
2013-09-19 18:47:20,Darkside,Hunter,Male,Wolfish,14,8,9,17,17,65
2013-09-19 18:47:20,Darkside,Hunter,Male,Wolfish,15,11,8,17,14,65
2013-09-19 18:47:19,Darkside,Hunter,Male,Wolfish,15,10,7,17,17,66
2013-09-19 18:47:19,Darkside,Hunter,Male,Wolfish,14,10,8,17,17,66
2013-09-19 18:47:19,Darkside,Hunter,Male,Wolfish,19,9,7,16,16,67
2013-09-19 18:47:18,Darkside,Hunter,Male,Wolfish,17,11,6,19,15,68
2013-09-19 18:47:18,Darkside,Hunter,Male,Wolfish,17,10,10,17,13,67
2013-09-19 18:47:17,Darkside,Hunter,Male,Wolfish,17,11,9,16,16,69
2013-09-19 18:47:16,Darkside,Hunter,Male,Wolfish,17,11,8,16,14,66
2013-09-19 18:47:15,Darkside,Hunter,Male,Wolfish,13,9,11,14,18,65
2013-09-19 18:47:15,Darkside,Hunter,Male,Wolfish,16,11,6,16,17,66
2013-09-19 18:47:14,Darkside,Hunter,Male,Wolfish,16,10,7,17,16,66
2013-09-19 18:47:14,Darkside,Hunter,Male,Wolfish,17,11,9,15,19,71
2013-09-19 18:47:14,Darkside,Hunter,Male,Wolfish,17,10,10,13,15,65
2013-09-19 18:47:13,Darkside,Hunter,Male,Wolfish,17,11,11,14,17,70
2013-09-19 18:47:13,Darkside,Hunter,Male,Wolfish,17,11,10,16,14,68
2013-09-19 18:47:13,Darkside,Hunter,Male,Wolfish,14,13,9,16,18,70
2013-09-19 18:47:11,Darkside,Hunter,Male,Wolfish,17,8,7,16,17,65
2013-09-19 18:47:11,Darkside,Hunter,Male,Wolfish,17,12,8,17,17,71
2013-09-19 18:47:10,Darkside,Hunter,Male,Wolfish,19,10,6,16,18,69
2013-09-19 18:47:10,Darkside,Hunter,Male,Wolfish,13,10,11,17,16,67
2013-09-19 18:47:09,Darkside,Hunter,Male,Wolfish,15,10,7,14,19,65
2013-09-19 18:47:08,Darkside,Hunter,Male,Wolfish,14,11,8,15,17,65
2013-09-19 18:47:08,Darkside,Hunter,Male,Wolfish,16,10,6,19,17,68
2013-09-19 18:47:07,Darkside,Hunter,Male,Wolfish,16,11,7,16,16,66
2013-09-19 18:47:06,Darkside,Hunter,Male,Wolfish,18,11,9,17,18,73
2013-09-19 18:47:06,Darkside,Hunter,Male,Wolfish,18,10,8,15,15,66
2013-09-19 18:47:06,Darkside,Hunter,Male,Wolfish,17,9,11,14,14,65
2013-09-19 18:47:05,Darkside,Hunter,Male,Wolfish,17,11,9,17,17,71
2013-09-19 18:47:05,Darkside,Hunter,Male,Wolfish,18,11,8,17,14,68
2013-09-19 18:47:04,Darkside,Hunter,Male,Wolfish,18,10,6,18,18,70
